name,city,district,address,location,price,description,fid
全麦饼屋,江门市,蓬江区,广东省江门市蓬江区全麦饼屋,"113.042460,22.657370",,,1381
依立香饭-现煮紫砂煲饭(江门店),江门市,蓬江区,广东省江门市蓬江区依立香饭,"113.081842,22.568410",28,"牛腩饭                                ,
葱油鸡                                ,
豆豉鲮鱼滑鸡饭                                ,
肉酱茄瓜饭                                ,
招牌贵妃鸡套餐                                ,
土豆排骨饭                                ,
老火汤                                ,
咸鱼鸡粒饭                                ,
南北杏炖猪肺                                ,
香辣猪手煲",1382
纯椰门,江门市,江海区,广东省江门市江海区甜椰椰,"113.151277,22.593393",,"花枝丸                                ,
椰门椰奶冻                                ,
美味鸡翼                                ,
蓝柚莫扎                                ,
蜜多多                                ,
雪耳桃胶炖奶                                ,
冻柠乐                                ,
咸柠七                                ,
芝心虾球                                ,
鱼子酱虾球                                ,
酸辣鸡脚                                ,
咖喱鱼豆腐                                ,
番茄牛肉酱意面                                ,
冻柠蜜                                ,
果仁吐司                                ,
百香果泡泡乐                                ,
水蜜桃泡泡乐                                ,
香脆鱿鱼圈                                ,
原只椰子炖奶                                ,
朱古力奶                                ,
冰皮慕斯                                ,
原只椰子炖蛋                                ,
葡萄泡泡乐                                ,
咖喱鱼蛋                                ,
西柚薄荷",1383
杨国福麻辣烫,江门市,蓬江区,广东省江门市蓬江区杨国福麻辣烫,"113.138880,22.641875",24,"椰树椰汁                                ,
香干                                ,
奶白菜                                ,
菠萝啤                                ,
脆皮开花肠                                ,
有关清汤                                ,
肥牛                                ,
乌冬面                                ,
韭菜                                ,
粉丝",1384
上海小笼包,江门市,新会区,广东省江门市新会区小笼包,"113.041308,22.519904",,,1385
牛三星美食店,江门市,蓬江区,广东省江门市蓬江区牛三星美食,"113.096139,22.587158",16,"砂锅粥                                ,
猪杂粥                                ,
牛杂啫啫粉                                ,
牛三星啫啫粉                                ,
净牛肠肚                                ,
白贝啫菜                                ,
净牛杂                                ,
花甲粥                                ,
生蚝虾粥                                ,
面筋",1386
十二道面品,江门市,新会区,广东省江门市新会区十二道,"113.047058,22.523011",18,"云吞面                                ,
猪手面                                ,
濑粉                                ,
鲍汁西兰花                                ,
净云吞                                ,
云吞米粉                                ,
鲍汁捞面                                ,
鸡翅包                                ,
金丝虾卷                                ,
榨菜肉丝面                                ,
黄金蝴蝶虾                                ,
炸酱面",1387
小麦田西饼屋(金中店),江门市,开平市,广东省江门市开平市小麦田西饼屋,"112.699476,22.356129",10,"迷尔一口西多                                ,
芒果椰香凉粉                                ,
烧汁豆角茄                                ,
蒜蓉炒西兰花                                ,
榴莲糯米糍                                ,
蒜蓉炒生菜                                ,
椰香西米露                                ,
芝士水果蛋糕                                ,
凉拌牛展                                ,
蒜蓉炒油菜                                ,
薯条                                ,
龙骨炖凉瓜",1388
平香烧鹅第一家(天成街店),江门市,新会区,广东省江门市新会区天成街,"113.120396,22.359263",62,"平香烧鹅                                ,
番薯叶                                ,
猪颈肉                                ,
古井烧鹅                                ,
陈皮骨                                ,
上汤辣椒叶                                ,
韭菜猪红                                ,
卤水拼盘                                ,
鹅肠                                ,
生鱼片炒芹菜",1389
甜梦园(东富店),江门市,台山市,广东省江门市台山市甜梦园,"112.807100,22.248098",22,"东富一品煲                                ,
五指炖老鸡                                ,
什菇忌廉汤                                ,
东富牛扒皇                                ,
什菌鳗鱼炒饭                                ,
公司三文治                                ,
上汤时菜                                ,
三丝炒米粉                                ,
八爪鱼寿司                                ,
什果pizza                                ,
七彩布丁                                ,
云南小瓜炒颈肉",1390
海天一色渔港(黄金海岸店),江门市,台山市,广东省江门市台山市海天一色,"112.806477,21.700106",94,"蒜蓉粉丝蒸扇贝                                ,
椒盐濑尿虾                                ,
姜葱炒海蟹                                ,
美极海虾                                ,
豉椒炒花蚬                                ,
上汤莳蔬                                ,
台山五味鹅                                ,
招牌客家皇鸡                                ,
木鱼花烧茄子                                ,
海鲜冬瓜汤                                ,
海鲜煲冬瓜                                ,
清蒸海鱼条",1391
西尊比萨,江门市,新会区,广东省江门市新会区西尊比萨,"113.040934,22.512910",43,"深海鳕鱼排                                ,
黑椒牛肉意面                                ,
新奥尔良烤肉比萨                                ,
双倍榴莲                                ,
新奥尔良烤鸡披萨                                ,
小吃套餐                                ,
超级豪华披萨                                ,
荤食披萨                                ,
田园时蔬比萨                                ,
核桃仁烤鸡披萨                                ,
意大利肉酱面                                ,
面包咖喱牛肉",1392
湛江蚝皇美食,江门市,鹤山市,广东省江门市鹤山市蚝皇美食,"112.989769,22.783568",74,"娃娃菜                                ,
杂菜                                ,
水鱼                                ,
新鲜猪肚                                ,
冬菇蒸鸡                                ,
云耳                                ,
蚝虾蟹炆鸡                                ,
姜葱炒鲜鱿                                ,
炭烧肥蚝                                ,
三杯黄金鸽                                ,
海贝冬瓜肉片汤                                ,
火锅蚝",1393
肥仔农庄,江门市,新会区,广东省江门市新会区肥仔农庄,"113.028458,22.142198",53,"腊味煲仔饭                                ,
五味鹅                                ,
白灼河虾仔                                ,
烧肉香芋                                ,
干锅怀山                                ,
黄鳝饭                                ,
上汤辣椒叶                                ,
支竹炆羊肉",1394
翡翠湾西餐厅,江门市,开平市,广东省江门市开平市碧桂园翡翠湾,"112.649259,22.419777",,,1395
永昌餐厅,江门市,新会区,广东省江门市新会区永昌餐厅,"113.051529,22.517325",,"老火靓汤                                ,
酱爆鸡近                                ,
鸡什浸什菜                                ,
蒜子豆豉蒸鲶鱼                                ,
芽菜炒大肠                                ,
梅子猪手                                ,
金香排骨煲                                ,
牛肉粒炒饭                                ,
永昌烧鸡                                ,
招牌濑尿虾                                ,
姜葱炒面肉                                ,
特色煀粥",1396
优城悦客(新会店),江门市,新会区,广东省江门市新会区优城悦客,"113.040206,22.521656",59,"多芒小丸子                                ,
孜然烤羊肋排                                ,
青桔蜂蜜绿                                ,
招牌奶茶                                ,
牛扒                                ,
花生酱西多士                                ,
意粉                                ,
bbq鸡翅                                ,
凉拌去骨鸭掌                                ,
卡布奇诺                                ,
圣诞沙拉                                ,
卡夫鲜果沙拉",1397
意莱莉休闲餐厅,江门市,蓬江区,广东省江门市蓬江区意莱莉休闲餐厅,"113.082340,22.611828",20,"甜甜圈                                ,
烤花蛤                                ,
招牌榴莲披萨                                ,
蒜香西兰花                                ,
意面套餐                                ,
黑椒鸡排意面                                ,
番茄花蛤面                                ,
秘制榴莲之心披萨                                ,
芝士千层饼                                ,
香肠牛肉披萨                                ,
黑椒牛排                                ,
烤鱿鱼",1398
苍井外带寿司(地王店),江门市,蓬江区,广东省江门市蓬江区苍井外带寿司,"113.087370,22.577568",28,"鳗鱼饭                                ,
36D拼盘                                ,
主推厚切鳗鱼                                ,
1.2m寿司船                                ,
北极贝刺身                                ,
豪华套餐                                ,
三文鱼腩                                ,
花之恋                                ,
黄希鲮                                ,
鱼生饭                                ,
三色刺身                                ,
海草小吃                                ,
鲜八爪鱼                                ,
鱼腹饭                                ,
饭岛爱                                ,
老黄焗卷                                ,
九宫格刺身                                ,
三色小吃                                ,
芝麻八爪小吃                                ,
螺肉小吃                                ,
三文鱼刺身                                ,
海鲜盖饭",1399
鮨文法式日本料理(海逸新天地店),江门市,蓬江区,广东省江门市蓬江区海逸新天地,"113.079018,22.627986",79,"爆浆芝士牛堡套餐                                ,
芝士蘑菇嫩牛堡                                ,
芝心鳕鱼堡                                ,
萨拉米芝士热狗                                ,
儿童牛肉堡                                ,
德克萨斯芝士汉堡                                ,
魅颜养生美容会所经筋骨肩颈疗法                                ,
爆酱芝士牛堡                                ,
肠仔蛋汤出前一丁                                ,
bbq烧肉堡                                ,
美国自然猪扒包                                ,
特色迷你汉堡                                ,
烤芝士鸡肉狗                                ,
板烧鸡腿堡                                ,
蒲烧鳗鱼                                ,
三文鱼腩刺身                                ,
雪花之恋                                ,
三色刺身拼盘                                ,
厚烧巴西牛舌                                ,
熹派中华料理                                ,
鮨文法式日本料理                                ,
海胆酱烧毛蟹                                ,
日本鱼王                                ,
彩虹龙卷                                ,
活鱼刺身                                ,
海鲜面豉汤                                ,
有机蔬菜沙律                                ,
鸡堡",1400
凯旋门西餐厅,江门市,台山市,广东省江门市台山市凯旋门西餐厅,"112.786859,22.254716",,三文鱼刺身,1401
四海金品,江门市,台山市,广东省江门市台山市四海,"112.807474,22.246350",45,"扬州炒饭                                ,
排骨蒸饭                                ,
腊味蒸饭                                ,
三丝炒面                                ,
牛仔骨                                ,
鱼香茄子烩饭                                ,
咸鱼花肉蒸饭                                ,
白切鸡拌饭                                ,
黑椒金钱肚                                ,
香煎咸海鲈                                ,
滑蛋番茄烩饭                                ,
香滑馒头",1402
辉记湛江鸡海鲜火锅粥坊(大长江店),江门市,蓬江区,广东省江门市蓬江区大长江,"113.034491,22.668591",60,"猪颈肉圆盘焗豆角                                ,
美极鲜虾仔                                ,
鱼虾蟹贝壳海鲜盘                                ,
雀巢美果鲜虾肉丁                                ,
豆角炒海贝肉                                ,
猪肉蒸鱼                                ,
点心                                ,
白贝冬瓜汤                                ,
紫菜浸生蚝                                ,
冬瓜炒蟹",1403
粒上皇(台山店),江门市,台山市,广东省江门市台山市粒上皇,"112.788870,22.253275",15,"瓜子                                ,
糖炒板栗                                ,
栗子",1404
凤江农庄,江门市,蓬江区,广东省江门市蓬江区农庄,"113.081920,22.623119",65,"豆角烧茄子                                ,
山坑鱼仔                                ,
清炒韭菜                                ,
凉瓜排骨                                ,
烧汁鱿鱼筒                                ,
炒猪颈肉                                ,
碌鹅                                ,
百花菜                                ,
凤江小炒皇                                ,
特色南瓜派                                ,
芋头芋梗煲                                ,
烤鸡",1405
千味兔盐邦菜,江门市,蓬江区,广东省江门市蓬江区千味兔盐邦菜,"113.072553,22.592263",,,1406
浅醉一生麻辣音乐餐吧(海逸新天地店),江门市,蓬江区,广东省江门市蓬江区海逸新天地,"113.079018,22.627986",67,"水煮鱼                                ,
辣子鸡                                ,
蕨根粉                                ,
将军鸭                                ,
熹派中华料理                                ,
鮨文法式日本料理                                ,
酸辣粉                                ,
手撕包菜",1407
美滋滋私房菜,江门市,蓬江区,广东省江门市蓬江区美滋滋酒家,"113.102124,22.588439",50,"沙姜猪手                                ,
大鳙鱼                                ,
原煲靓汤                                ,
三文鱼头腩炆凉瓜                                ,
凤尾茄蒸排骨                                ,
咸骨腰豆罗卜                                ,
拍姜蒸曹白                                ,
捞起生鱼片                                ,
家乡豆腐                                ,
支竹                                ,
手撕咸鸡                                ,
无骨鱼",1408
永在心,江门市,蓬江区,广东省江门市蓬江区永在心,"113.085846,22.575005",17,"秘制鸡翼饭                                ,
香草鸡亦                                ,
滋补姜醋                                ,
莲子百合桃胶                                ,
芒香西米水果捞                                ,
鱼香茄子                                ,
排骨汤                                ,
虾仁炒饭                                ,
鸡排饭                                ,
豉油鸡腿饭                                ,
肉丁炒饭                                ,
白切鸡饭                                ,
生炒排骨饭                                ,
咖喱薯仔鸡饭                                ,
鸡扒饭                                ,
秘制焖鸭饭                                ,
肠仔蛋炒饭                                ,
蜜汁烧排骨饭                                ,
黑木耳滑鸡饭                                ,
牛肉炒饭                                ,
青椒牛肉➕饭",1409
君愉农庄,江门市,恩平市,广东省江门市恩平市朗底君愉农庄,"112.233824,22.324543",58,"酸菜大肠                                ,
山坑鱼仔                                ,
铜盘蒸鸡                                ,
焖鹅                                ,
沙姜鸡煲                                ,
黄鳝煲仔饭                                ,
芋合煲                                ,
芋苗芋头煲                                ,
菜花腊味                                ,
咸鱼猪肉",1410
弹丸滋地(汇悦城店),江门市,蓬江区,广东省江门市蓬江区汇悦城店,"113.082273,22.612121",14,"川香芝士烤鸭                                ,
芝士波波肠                                ,
芝味墨鱼爽                                ,
蓝莓小爆丸优乐                                ,
草莓椰风                                ,
蒜香鸡翅                                ,
马拉沙爹鸡手卷比萨                                ,
芝士软壳蟹                                ,
日式吉列猪排                                ,
草莓小爆丸                                ,
泰皇猪颈肉                                ,
灯红茶绿",1411
茶蜜物语,江门市,江海区,广东省江门市江海区茶蜜物语,"113.082528,22.558830",,,1412
景釜宫韩式料理,江门市,蓬江区,广东省江门市蓬江区景釜宫韩式料理,"113.084860,22.576859",43,"韩国肥牛火锅                                ,
风味牛肉沫石锅拌饭                                ,
三色芝士炒年糕                                ,
酥脆肉松紫菜包饭                                ,
金枪鱼紫菜包饭                                ,
金枪鱼石锅拌饭                                ,
咸蛋黄紫菜包饭                                ,
番茄芝士炒年糕                                ,
海鲜什锦石锅拌饭                                ,
泡菜培根石锅拌饭                                ,
釜山炸酱面                                ,
韩式风味冷面",1413
丽宫酒店莱茵西餐厅,江门市,蓬江区,广东省江门市蓬江区莱茵西餐厅,"113.092782,22.598294",83,"东瀛披萨                                ,
东赢手卷寿司                                ,
中式例汤                                ,
丽宫公司三明治                                ,
丽宫自制葡挞                                ,
丽宫陈皮猪扒                                ,
丽宫陈皮猪肋扒                                ,
什锦沙律                                ,
佛罗伦萨吉列猪柳                                ,
健康素菜沙律                                ,
印度咖喱鱼柳                                ,
和风大卷千本渍寿司",1414
红高粱(汇悦城店),江门市,蓬江区,广东省江门市蓬江区红高粱,"113.082299,22.611653",78,"汉王羊排                                ,
农家土鸡炖真蘑                                ,
清汤火锅汤底                                ,
香椿炒蛋                                ,
有机菜花                                ,
红烧肉炖粉条                                ,
杀猪烩菜                                ,
鲜肉大葱水饺                                ,
泡椒炒鸡杂                                ,
小米粥                                ,
东北大拉皮                                ,
农家小炒肉",1415
下川岛烧烤吧,江门市,台山市,广东省江门市台山市下川岛,"112.617869,21.650151",38,"生蚝                                ,
青口                                ,
招牌烧排骨                                ,
特色烧海鱼                                ,
鲜甜沙白                                ,
鲜鱿鱼丝                                ,
特色秋刀鱼                                ,
小鲜鱿                                ,
玉米                                ,
鸡翅",1416
小黑龙饺子餐厅,江门市,台山市,广东省江门市台山市饺子餐厅,"112.811299,22.248049",39,"拔丝地瓜                                ,
炒野菜                                ,
杂粮包                                ,
水煮活鱼                                ,
凉拌粉皮                                ,
上汤青菜                                ,
渍菜粉                                ,
酸菜猪肉炖粉条                                ,
炒肉木耳                                ,
葱油饼                                ,
凉拌牛肉                                ,
酸辣土豆丝",1417
华莱士(台山富城店),江门市,台山市,广东省江门市台山市华莱士,"112.807467,22.247863",19,"小薯条                                ,
养生汤                                ,
华香脆骨串                                ,
红薯饼                                ,
紫薯酥                                ,
雞米花，雞肉卷                                ,
蜜汁手扒鸡                                ,
墨西哥鸡肉卷                                ,
无骨鸡柳                                ,
香辣鸡腿堡                                ,
烤鸡翅                                ,
可乐",1418
贝克汉堡,江门市,恩平市,广东省江门市恩平市贝克汉堡,"112.333976,22.182075",,,1419
湘妹子等你吃饭(中嘉广场店),江门市,蓬江区,广东省江门市蓬江区湘妹子等你吃饭,"113.127200,22.674687",60,"手撕包菜                                ,
夫妻肺片                                ,
剁椒鱼头                                ,
酸菜鱼                                ,
沈家麻辣牛肉                                ,
蒸排骨                                ,
虾扯蛋                                ,
小炒拆骨肉                                ,
酸辣炒鸡杂                                ,
削骨肉                                ,
刁子鱼                                ,
铁板鱿鱼须                                ,
干锅肥肠                                ,
玉米汁",1420
鹤山人家,江门市,鹤山市,广东省江门市鹤山市人家,"112.954448,22.747515",59,"木瓜雪耳                                ,
招牌红烧乳鸽                                ,
鲜猴头菇玉米                                ,
手工竹篙粉                                ,
香芋腊味饭                                ,
野生五指毛桃                                ,
水库制水大头鱼                                ,
冬瓜拼时菜                                ,
私家圆盘制水鲩鱼                                ,
鲜人参虫草花",1421
贵族世家牛排(三台路店),江门市,台山市,广东省江门市台山市贵族世家,"112.787817,22.248772",30,"生灼牛肉丸                                ,
香煎猪扒                                ,
豉汁蒸排骨                                ,
香煎鸡扒                                ,
铁观音茶                                ,
纽西兰西冷扒                                ,
蒜子豆豉蒸黄花鱼                                ,
药材炖杂雀汤                                ,
美极酱香猪手                                ,
豉油王煲鸡脚",1422
嘉祥海鲜火锅酒楼(祥荻路店),江门市,开平市,广东省江门市开平市祥荻路,"112.683746,22.357269",41,"猪手                                ,
招牌沙皮乳鸽                                ,
乳鸽子                                ,
羹粥                                ,
芋头",1423
丽景酒楼(港口店),江门市,蓬江区,广东省江门市蓬江区丽景酒楼,"113.096487,22.624192",47,"酿豆腐                                ,
炭烧猪颈肉                                ,
葱油鸡                                ,
盐焗乳鸽                                ,
香芋                                ,
田螺焖鹅                                ,
明炉烧鹅                                ,
陈皮排骨                                ,
鱿鱼筒                                ,
粉葛焖雁鹅                                ,
无花果雪梨猪肺                                ,
三文鱼刺身",1424
香十里海鲜大咖,江门市,江海区,广东省江门市江海区海鲜大咖,"113.127196,22.571630",88,海鲜大咖,1425
新侨都旋转西餐厅,江门市,蓬江区,广东省江门市蓬江区新侨都旋转西餐厅,"113.087075,22.575488",99,"心太软                                ,
照烧鳗鱼鹅肝炒饭                                ,
三文鱼纸手卷                                ,
鳗鱼拼肥牛扒                                ,
三文鱼米纸卷                                ,
海鲜焗薯蓉                                ,
侨都杂扒                                ,
牛魔王大杂扒                                ,
雪花肥牛扒                                ,
水果花茶                                ,
厨师沙律                                ,
情侣约会",1426
贡茶(星汇广场店),江门市,新会区,广东省江门市新会区星汇广场店,"113.040381,22.520798",13,"珍珠奶茶                                ,
蓝莓芝士蛋糕                                ,
抹茶奶盖茶",1427
有口福美食,江门市,开平市,广东省江门市开平市福美食,"112.718198,22.396700",12,"蜜汁叉烧饭                                ,
烧鸭饭                                ,
招牌牛腩饭                                ,
豆角肉片饭                                ,
叉烧滑蛋饭                                ,
尖椒牛肉饭                                ,
韭黄滑蛋饭                                ,
凉瓜滑蛋饭                                ,
鲜肉云吞面                                ,
鲜菇肉片饭                                ,
云耳滑鸡饭                                ,
健康斋菜饭",1428
得利轩(三江店),江门市,新会区,广东省江门市新会区得利轩,"113.108117,22.429228",,"栗子蛋糕                                ,
奇异果                                ,
小番茄                                ,
葡挞                                ,
蓝莓盛宴                                ,
鲜果心语                                ,
蛋黄豆沙                                ,
双黄白莲蓉                                ,
广式五仁月饼                                ,
散装冰皮月饼                                ,
布丁麦蛋糕                                ,
芒果千层",1429
莱可蛋糕,江门市,蓬江区,广东省江门市蓬江区莱可蛋糕,"113.085840,22.595029",,"鸡蛋千张培根卷                                ,
鸡蛋火腿里脊堡                                ,
鸡蛋火腿培根卷                                ,
黄金肉松小贝                                ,
香芋吐司                                ,
香辣牛肚卷                                ,
芒果千层                                ,
榴莲千层                                ,
蛋黄酥                                ,
黑森林",1430
老表猪肚鸡,江门市,台山市,广东省江门市台山市老表猪肚鸡,"112.787445,22.250364",30,"鱼肚                                ,
手打牛肉丸                                ,
手打猪肉丸                                ,
淮山                                ,
北京羊蝎子                                ,
鲜腐竹                                ,
杂菇                                ,
鱼皮角                                ,
金针菇                                ,
新鲜砂锅牛杂萝卜煲                                ,
招牌胡椒猪肚鸡小煲",1431
麦当劳(开平大道店),江门市,开平市,广东省江门市开平市麦当劳(开平大道店),"112.664264,22.374418",12,"咖啡                                ,
吉士蛋麦满分套餐                                ,
不素之霸汉堡包                                ,
line扭蛋公仔                                ,
香芋派                                ,
玉米杯                                ,
热巧克力                                ,
菠萝派                                ,
双层吉士汉堡                                ,
培根蔬萃双层牛堡                                ,
香骨鸡腿                                ,
苹果片                                ,
美味鲜蔬杯                                ,
板烧鸡腿汉堡                                ,
美洲风味三文鱼汉堡                                ,
欧洲风味果酱酸奶冰淇淋                                ,
脆皮枫糖风味鸡翅                                ,
奶油坚果酱蛋牛堡                                ,
杂果缤纷奇乐酷                                ,
墨西哥烧烤风味鸡腿堡                                ,
新地                                ,
美汁源阳光橙                                ,
天妇罗鸡肉堡                                ,
吉士汉堡包                                ,
双层鱼堡",1432
炳盛酒楼,江门市,蓬江区,广东省江门市蓬江区炳盛酒楼,"113.076887,22.598074",35,"叉烧                                ,
瘦肉肠                                ,
避风塘生煎包                                ,
芥味萝卜膏                                ,
兰花酥                                ,
茂名香油捞河粉                                ,
五香蒸芋球                                ,
甘笋卷                                ,
翡翠虾饺",1433
金记金山猪肚鸡,江门市,台山市,广东省江门市台山市金记金山猪肚鸡,"112.830166,22.242333",27,"金针茹                                ,
腰花                                ,
豉汁蒸排骨                                ,
蒜蓉炒时菜                                ,
靓虾丸                                ,
金牌支竹狗仔鹅煲                                ,
金山葱油猪肚                                ,
金山沙姜焗鸡                                ,
金山时菜汤水                                ,
黑木耳                                ,
肥牛                                ,
金针菇",1434
香辣小龙虾,江门市,新会区,广东省江门市新会区香辣小龙虾,"113.049920,22.520999",30,"香辣口味小龙虾                                ,
十三香小龙虾                                ,
香辣小龙虾                                ,
凉拌猪耳                                ,
口味田螺                                ,
香辣花甲                                ,
腊猪脚                                ,
哈啤                                ,
香辣大闸蟹                                ,
刀拍黄瓜",1435
尚品烧腊,江门市,台山市,广东省江门市台山市尚品烧腊,"112.787389,22.253181",,"白灼生菜                                ,
蒜蓉炒生菜                                ,
鹅头鹅颈饭                                ,
原盅炖汤                                ,
蒜蓉炒油菜                                ,
美味鹅头                                ,
叉烧粒蛋炒饭                                ,
咸鸡拼烧猪饭                                ,
咸鸡腿肉粒炒饭                                ,
烧猪拼叉烧饭                                ,
秘制五味鹅饭                                ,
酥皮烧猪饭",1436
加勒比餐厅(东汇城店),江门市,开平市,广东省江门市开平市比餐厅,"112.663650,22.373781",50,"台湾风味卤肉饭                                ,
凤凰香煎饺                                ,
奄列培根炒饭                                ,
奄列咖厘鸡饭                                ,
上汤时蔬                                ,
凉瓜牛肉饭                                ,
咸鱼鸡粒炒饭                                ,
什菇滑鸡饭                                ,
咸鱼肉饼蒸饭                                ,
三角牛扒                                ,
冲菜牛肉蒸饭                                ,
咖喱鱼蛋",1437
渝涪川菜,江门市,台山市,广东省江门市台山市渝涪川菜,"112.785564,22.261207",24,"手撕包菜                                ,
鱼香肉丝                                ,
麻婆豆腐                                ,
梅菜扣肉                                ,
沈家麻辣牛肉                                ,
野生菌菇组合                                ,
石锅鱼鲩鱼                                ,
青掓炒鸡蛋                                ,
正宗川味麻辣小龙虾                                ,
野生菌山珍白果猪肚鸡                                ,
万州烤鱼                                ,
凉拌青瓜                                ,
重庆辣子鸡                                ,
青瓜皮蛋汤                                ,
蒜蓉娃娃菜                                ,
牛肉丸汤                                ,
鱼皮角                                ,
石锅大头鱼                                ,
脆皮黄瓜炒肉                                ,
甜酸蛋                                ,
干锅肥肠                                ,
红烧茄子                                ,
西红柿鸡蛋汤                                ,
凉拌牛肉                                ,
小炒肉",1438
永兴粉店,江门市,江海区,广东省江门市江海区粉店,"113.165911,22.554384",,龙骨粉,1439
味蕾美厨,江门市,新会区,广东省江门市新会区味蕾美厨,"113.040410,22.520320",18,"劲爆芝士蛋                                ,
弹弹牛丸                                ,
大什扒饭                                ,
忌廉海鲜包                                ,
一丁麻油捞粉                                ,
凉拌黄瓜土豆丝                                ,
冬荫功海鲜一品锅                                ,
BBQ                                ,
一口西多士                                ,
冰镇黄瓜                                ,
台湾花枝丸                                ,
什果沙律",1440
友垣日本料理·自助餐,江门市,蓬江区,广东省江门市蓬江区友垣日本料理,"113.081283,22.616284",197,"冷切鹅肝                                ,
芝士焗生蚝                                ,
鹅肝鱼子酱蒸蛋                                ,
吉列蚝                                ,
鳗鱼手卷                                ,
海胆刺身                                ,
甜虾                                ,
西京烧鳕鱼                                ,
纽西兰羊扒                                ,
刺身拼盘                                ,
西瓜汁                                ,
三文鱼刺身",1441
壹寿司,江门市,蓬江区,广东省江门市蓬江区壹寿司,"113.085393,22.578943",25,"青瓜小卷                                ,
三文鱼小卷                                ,
吞拿鱼加州卷                                ,
酱爆芝士肠                                ,
薯泥沙律                                ,
芒果沙律寿司                                ,
肠仔寿司                                ,
牛排寿司                                ,
金桔柠檬                                ,
牛排加州卷",1442
德海海鲜餐厅,江门市,台山市,广东省江门市台山市德海海鲜餐厅,"112.789450,22.236100",103,"水煮牛肉                                ,
多宝鱼                                ,
澳门烧肉                                ,
炒花蟹                                ,
铁板牛肉                                ,
荷叶莲藕丸",1443
小龙坎老火锅(江门店),江门市,蓬江区,广东省江门市蓬江区小龙坎老火锅,"113.083450,22.611500",95,"极品鹅肠                                ,
红糖糍粑                                ,
沈家麻辣牛肉                                ,
鹅肠                                ,
現炸酥肉                                ,
龍哥牛肉                                ,
桃園三結義                                ,
烟肉包蔡                                ,
虾滑                                ,
水晶牛肉                                ,
龙须菜                                ,
精品五花肉                                ,
手切牛肉                                ,
玫瑰丸子                                ,
牛油红锅                                ,
虾ོ滑ོ                                ,
精品肥牛                                ,
辣椒油",1444
上菜呷饭(江门奥园广场店),江门市,蓬江区,广东省江门市蓬江区江门奥园广场,"113.092791,22.616397",55,"剁椒鱼头                                ,
舌尖上的脆肚                                ,
葱油手工腐竹                                ,
特色菜                                ,
长沙臭豆腐                                ,
客家豆腐                                ,
大盘花菜                                ,
凉拌牛肉                                ,
原味回锅猪脚",1445
沣华黄鳝饭,江门市,台山市,广东省江门市台山市沣华黄鳝饭,"112.366191,21.733977",53,"鹅乸饭                                ,
紫菜蚝仔凉瓜青                                ,
豉汁蒸排骨                                ,
五味鹅                                ,
白灼青口                                ,
黄鳝焗饭                                ,
莲藕丸",1446
简约概念,江门市,台山市,广东省江门市台山市简约概念,"112.796610,22.250515",29,菠萝油,1447
星都大酒店·华庭酒楼,江门市,开平市,广东省江门市开平市华庭酒楼,"112.694538,22.370772",25,"扬州炒饭                                ,
杞叶猪肝粥                                ,
凉瓜顶脑饭                                ,
精品瘦肉肠                                ,
上汤时蔬                                ,
招牌乳鸽                                ,
生滚鱼片粥                                ,
牛腩拉面                                ,
三丝炒伊面                                ,
爽滑猪肉丸",1448
全式餐厅,江门市,新会区,广东省江门市新会区全式餐厅,"113.039117,22.519448",19,"炸薯条                                ,
炸鸡排                                ,
爆浆芝士鸡排                                ,
炒乌冬                                ,
鸡扒饭                                ,
炭烧猪颈肉饭                                ,
白汁芝士焗饭                                ,
一口披萨                                ,
星洲炒饭                                ,
热力鸡块                                ,
白汁芝士焗意粉                                ,
深海鳕鱼棒",1449
法华素食馆(莞草塘店),江门市,江海区,广东省江门市江海区法华素食馆,"113.147645,22.597282",61,"杂菌汤                                ,
茄汁炸云吞                                ,
淮山                                ,
罗汉斋                                ,
杂菜                                ,
麒麟素虾球                                ,
黄耳                                ,
椰汁雪燕                                ,
胡椒支竹浸萝卜                                ,
菇茸豆腐羹                                ,
素粒炒饭                                ,
瑞士汁杂扒",1450
桌桌有鱼(竹树坡店),江门市,鹤山市,广东省江门市鹤山市桌桌有鱼,"112.988827,22.782320",74,"大盘菜                                ,
大盘鱼                                ,
扇贝",1451
司徒氏牛奶甜品(帝临南路店),江门市,蓬江区,广东省江门市蓬江区司徒,"113.097609,22.593760",13,"双皮奶                                ,
奥尔良鸡翅                                ,
木瓜西米露                                ,
炼奶龟苓膏                                ,
木瓜黑糯米                                ,
木瓜奶                                ,
招牌姜撞奶                                ,
木瓜凉粉                                ,
木瓜桃胶                                ,
椰奶黑糯米                                ,
榴莲芒果黑糯米                                ,
芒果桃胶",1452
百美云吞(朱紫店),江门市,新会区,广东省江门市新会区百美云吞,"113.039037,22.523850",18,"双皮奶                                ,
猪脚饭                                ,
豉油捞面                                ,
蜜汁叉烧饭                                ,
紫菜云吞                                ,
栗子鲜肉云吞                                ,
茶树菇牛肉云吞                                ,
虫草花鲜肉云吞                                ,
主食云吞                                ,
手磨香滑芝麻糊",1453
芒果心语(地王店),江门市,鹤山市,广东省江门市鹤山市芒果,"112.961189,22.765239",,"芒果流心芝士蛋糕                                ,
榴莲千层",1454
